,All Items,Food,Food Excl Food Serving Services,Bread & Cereals,Rice,Flour,Bread,Noodles & Pasta,Biscuits & Cookies,Cakes & Pastries,Other Cereals,Meat,"Pork, Chilled","Beef, Chilled","Mutton, Chilled","Poultry, Chilled","Meat, Frozen",Meat Preparations,Fish & Seafood,"Fish, Chilled","Fish, Frozen",Other Seafood,Seafood Preparations,"Milk, Cheese & Eggs",Formula Milk Powder,Other Milk & Dairy Products,Eggs,Oils & Fats,Butter & Other Fats,Cooking Oils,Fruits,"Tropical Fruits, Fresh","Citrus, Berries & Other Fruits, Fresh",Preserved Fruits & Nuts,Vegetables,"Leafy Vegetables, Fresh","Fruit Vegetables, Fresh","Root Vegetables, Fresh",Other Vegetables & Preparations,"Sugar, Preserves & Confectionery",Sugar,Confectionery & Ice-cream,Sugar Preserves & Spread,Non-alcoholic Beverages,Coffee & Tea,Soft Drinks,Other Beverages,Other Food,Food Serving Services,Restaurant Food,Fast Food,Hawker Food,Hawker Centres,Food Courts & Coffee Shops,Catered Food,Clothing & Footwear,Clothing,Men's Clothing,Women's Clothing,Children's Clothing,Other Articles & Related Services,Footwear,Men's Footwear,Women's Footwear,Children's Footwear,Housing & Utilities,Accommodation3,Utilities & Other Fuels,Water Supply,Refuse Collection,Electricity,Gas,Household Durables & Services,Household Durables,Furniture,Furnishings,Other Household Textiles,Household Appliances,Utensils & Others,Household Services & Supplies,Non-durable Household Goods,Domestic & Household Services,Health Care,Medicines & Health Products,Medicines & Vitamins,Medical Products,Outpatient Services,Fees At Polyclinics,Fees At General Practitioners (GP) Clinics,Fees At Specialist Outpatient Clinics,Dental Services,Paramedical Services,Hospital Services,Health Insurance,Transport,Private Transport,Cars,Motorcycles,Petrol,Other Private Transport,Public Transport,Bus & Train Fares,Point-to-point Transport Services2,Other Public Transport,Other Transport Services,Air Fares,Other Transport,Communication,Postage & Courier Services,Telecommunication Equipment,Telecommunication Services,Recreation & Culture,Recreational & Cultural Goods,Information Processing Equipment,Audio-visual Equipment & Others,Games & Toys,Pets & Related Products,Other Recreational & Cultural Goods,Recreational & Cultural Services,Sport Services & Other Fees,Cinema Tickets,Charges To Places Of Interest,Other Recreational & Cultural Services,"Newspapers, Books & Stationery",Newspapers & Magazines,Books & Stationery,Holiday Expenses,Package Tours,Hotels & Other Expenses,Education,Tuition & Other Fees,Primary Education,Secondary Education,"Other General, Vocational & Higher Education",Enrichment & Supplementary Courses,Textbooks & Study Guides,Miscellaneous Goods & Services,Personal Care,Hairdressing,Personal Grooming Services,Other Personal Care,Alcoholic Drinks & Tobacco,Spirits & Wine,Beer,Cigarettes,Personal Effects,Jewellery & Watches,Other Personal Effects,Social Services,Other Miscellaneous Services,All Items Less Imputed Rentals On Owner-occupied Accommodation3,All Items Less Accommodation3
1997 H1,1.7,2.4,3.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.8,na,na,na,na,na,na,0.4,na,na,na,na,na,na,na,na,na,1.6,na,na,na,na,na,na,-0.1,na,na,na,na,na,na,na,na,na,2.4,na,na,na,na,na,na,na,na,na,na,na,3.2,na,na,na,na,na,na,na,na,na,na,na,na,-1.6,na,na,na,-0.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2.8,na,na,na,na,na,na,1.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1997 H2,2.3,1.6,1.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.6,na,na,na,na,na,na,1.3,na,na,na,na,na,na,na,na,na,4.3,na,na,na,na,na,na,-0.2,na,na,na,na,na,na,na,na,na,4.1,na,na,na,na,na,na,na,na,na,na,na,6.1,na,na,na,na,na,na,na,na,na,na,na,na,-3,na,na,na,-1.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2.8,na,na,na,na,na,na,1.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1998 H1,0.6,0.7,-0.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.8,na,na,na,na,na,na,-1.1,na,na,na,na,na,na,na,na,na,4.1,na,na,na,na,na,na,0.2,na,na,na,na,na,na,na,na,na,4.9,na,na,na,na,na,na,na,na,na,na,na,-2.5,na,na,na,na,na,na,na,na,na,na,na,na,-4.5,na,na,na,-3.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5.1,na,na,na,na,na,na,1.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1998 H2,-1.2,-0.2,-1.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1,na,na,na,na,na,na,-1.6,na,na,na,na,na,na,na,na,na,1.1,na,na,na,na,na,na,0.5,na,na,na,na,na,na,na,na,na,2.5,na,na,na,na,na,na,na,na,na,na,na,-7.6,na,na,na,na,na,na,na,na,na,na,na,na,-2.8,na,na,na,-4.2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4.9,na,na,na,na,na,na,1.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1999 H1,-0.4,0.5,0.4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.6,na,na,na,na,na,na,-1.3,na,na,na,na,na,na,na,na,na,-1.1,na,na,na,na,na,na,0.2,na,na,na,na,na,na,na,na,na,0.4,na,na,na,na,na,na,na,na,na,na,na,-2.5,na,na,na,na,na,na,na,na,na,na,na,na,-1.2,na,na,na,-1.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5.1,na,na,na,na,na,na,1.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1999 H2,0.4,1.3,2.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.6,na,na,na,na,na,na,-2.6,na,na,na,na,na,na,na,na,na,-1.4,na,na,na,na,na,na,-0.3,na,na,na,na,na,na,na,na,na,0.1,na,na,na,na,na,na,na,na,na,na,na,1.9,na,na,na,na,na,na,na,na,na,na,na,na,-1.5,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3.5,na,na,na,na,na,na,1.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2000 H1,1,1,1.6,0,na,na,na,na,na,na,na,8,na,na,na,na,na,na,4.7,na,na,na,na,-0.5,na,na,na,-3.1,na,na,-1.2,na,na,na,-2.5,na,na,na,na,-2,na,na,na,-0.7,na,na,na,0,0.6,0.4,0.5,0.6,na,na,na,-2.7,-3.4,na,na,na,-5.6,-0.3,na,na,na,1.1,-1.9,13.2,na,na,na,na,-0.7,-1.5,na,na,na,na,na,0.1,na,na,0.4,-0.5,na,na,1.1,na,na,na,na,na,0.2,na,3.9,5.5,na,na,na,na,1.1,na,na,na,4.6,na,na,-2,0,-11.7,-1.2,0,-2.6,na,na,na,na,na,-0.5,na,na,na,na,-0.1,na,na,2.1,na,na,1.4,1.5,na,na,na,na,-0.7,1.5,0.5,na,na,na,4.4,na,na,na,-1.5,na,na,na,na,na,1.5
2000 H2,1.7,0.1,-0.5,0,na,na,na,na,na,na,na,1.2,na,na,na,na,na,na,2.3,na,na,na,na,-2.4,na,na,na,-5.3,na,na,-3.4,na,na,na,-3.4,na,na,na,na,-1.7,na,na,na,0,na,na,na,-1.1,0.5,0.3,1.1,0.5,na,na,na,0.9,0.9,na,na,na,2.6,0.8,na,na,na,4.6,0,22.2,na,na,na,na,-0.4,-1.2,na,na,na,na,na,0.2,na,na,1.7,0,na,na,2.7,na,na,na,na,na,2.1,na,3.2,2.6,na,na,na,na,4.5,na,na,na,2.4,na,na,-4.2,1,-19.6,-2.9,1.8,-2.7,na,na,na,na,na,-0.3,na,na,na,na,0.5,na,na,6.1,na,na,3.9,4.1,na,na,na,na,-1.5,2.1,0.8,na,na,na,7.3,na,na,na,0.2,na,na,na,na,na,2
2001 H1,1.7,0.5,-0.4,-0.3,na,na,na,na,na,na,na,-0.7,na,na,na,na,na,na,0.7,na,na,na,na,-1.5,na,na,na,-6.1,na,na,-0.7,na,na,na,-1.4,na,na,na,na,0.3,na,na,na,2.4,na,na,na,-0.8,1.2,2.1,2.4,0.9,na,na,na,1.1,1.1,na,na,na,1.8,1,na,na,na,4.3,0.9,16.6,na,na,na,na,-0.4,-1.2,na,na,na,na,na,0.3,na,na,3.1,0.9,na,na,4.8,na,na,na,na,na,2.7,na,0.4,-1.3,na,na,na,na,3.7,na,na,na,1,na,na,-3.2,3,-22,-1.8,2.8,-3.6,na,na,na,na,na,2.3,na,na,na,na,0.9,na,na,7.6,na,na,4,4.1,na,na,na,na,0.9,3.6,2.3,na,na,na,9.6,na,na,na,0.6,na,na,na,na,na,1.9
2001 H2,0.3,0.5,-0.4,-1.4,na,na,na,na,na,na,na,-0.2,na,na,na,na,na,na,0.2,na,na,na,na,1.3,na,na,na,-3.8,na,na,0.6,na,na,na,-2.6,na,na,na,na,-0.7,na,na,na,1.7,na,na,na,-0.1,1.2,2,2.5,0.9,na,na,na,-0.3,-0.3,na,na,na,-0.2,-0.3,na,na,na,-0.4,0.5,-3.1,na,na,na,na,-0.5,-1,na,na,na,na,na,-0.1,na,na,2.6,1.4,na,na,3.8,na,na,na,na,na,1.4,na,-2.6,-4.6,na,na,na,na,1.2,na,na,na,-1.7,na,na,-1.4,2,-22,0,2.3,-4.2,na,na,na,na,na,3.6,na,na,na,na,1.4,na,na,5.9,na,na,3.8,3.8,na,na,na,na,4.8,3.1,2.2,na,na,na,8.8,na,na,na,-1.2,na,na,na,na,na,0.3
2002 H1,-0.6,-0.1,-1.5,-4.2,na,na,na,na,na,na,na,0.9,na,na,na,na,na,na,-1.7,na,na,na,na,0.3,na,na,na,-3,na,na,-1.3,na,na,na,-1.8,na,na,na,na,-1.3,na,na,na,-1.3,na,na,na,-0.1,1,0.6,1.5,1,na,na,na,-0.7,-0.9,na,na,na,-2.9,0.5,na,na,na,-3.2,-0.5,-11.3,na,na,na,na,-0.8,-1.4,na,na,na,na,na,-0.4,na,na,2.6,1.5,na,na,4.1,na,na,na,na,na,0.4,na,-1.9,-3.4,na,na,na,na,0.9,na,na,na,-3.8,na,na,-0.5,-2.4,-7.2,0,0.6,-3.6,na,na,na,na,na,1.8,na,na,na,na,1.8,na,na,2,na,na,2.9,2.9,na,na,na,na,4.6,0.6,-0.4,na,na,na,4.7,na,na,na,-1.6,na,na,na,na,na,-0.7
2002 H2,-0.1,0.1,-0.7,-3.2,na,na,na,na,na,na,na,0.6,na,na,na,na,na,na,-2.3,na,na,na,na,-1.3,na,na,na,-2.9,na,na,-0.9,na,na,na,4.2,na,na,na,na,-0.2,na,na,na,-0.7,na,na,na,-0.3,0.8,0.7,1.4,0.8,na,na,na,1.6,1.7,na,na,na,-0.7,1.6,na,na,na,-1.2,-1,-1.8,na,na,na,na,-0.8,-2,na,na,na,na,na,0.3,na,na,3.3,1.6,na,na,5.3,na,na,na,na,na,0.4,na,-0.4,-1.9,na,na,na,na,2.3,na,na,na,-0.7,na,na,0,-2.4,7.3,-0.4,-0.4,-1.8,na,na,na,na,na,0.9,na,na,na,na,0.8,na,na,-0.4,na,na,1.7,1.6,na,na,na,na,3.6,-1.4,-0.7,na,na,na,-2.5,na,na,na,0.7,na,na,na,na,na,0
2003 H1,0.4,0.3,0.1,0.6,na,na,na,na,na,na,na,1.6,na,na,na,na,na,na,-2,na,na,na,na,-0.1,na,na,na,1.5,na,na,0.3,na,na,na,0.1,na,na,na,na,1.1,na,na,na,0.5,na,na,na,0.1,0.5,1.4,1.5,0.2,na,na,na,1.4,2,na,na,na,1.2,-0.5,na,na,na,0.1,-1.1,4.3,na,na,na,na,-0.5,-1.4,na,na,na,na,na,0.3,na,na,2.3,1.7,na,na,3,na,na,na,na,na,1.3,na,0.2,-1.1,na,na,na,na,2.3,na,na,na,1.1,na,na,1.4,0,-2.2,1.6,-1.2,-2,na,na,na,na,na,1.5,na,na,na,na,1.7,na,na,-2.8,na,na,2.3,2.2,na,na,na,na,5.7,2.2,0.3,na,na,na,6.4,na,na,na,1.5,na,na,na,na,na,0.7
2003 H2,0.6,0.9,1.2,3.4,na,na,na,na,na,na,na,5.4,na,na,na,na,na,na,-1.6,na,na,na,na,1.6,na,na,na,2.4,na,na,2.2,na,na,na,-4.2,na,na,na,na,1.6,na,na,na,1.4,na,na,na,-0.5,0.7,2.4,0.7,0.2,na,na,na,-0.3,0,na,na,na,-1.4,-0.9,na,na,na,-0.8,-1.1,0.4,na,na,na,na,-0.5,-0.6,na,na,na,na,na,-0.3,na,na,1.5,1.3,na,na,1.5,na,na,na,na,na,1.8,na,-0.6,-0.7,na,na,na,na,-0.3,na,na,na,-1.6,na,na,1.3,0,-3.9,1.6,-2.2,-1.9,na,na,na,na,na,0.5,na,na,na,na,1.9,na,na,-4.6,na,na,4.3,4.3,na,na,na,na,5.2,8.1,0.1,na,na,na,24.5,na,na,na,1,na,na,na,na,na,0.8
2004 H1,1.6,1.6,2.4,4.5,na,na,na,na,na,na,na,6.5,na,na,na,na,na,na,0.1,na,na,na,na,3.9,na,na,na,2.5,na,na,2.8,na,na,na,-2,na,na,na,na,1.6,na,na,na,2.2,na,na,na,-1.1,1,3.2,1,0.4,na,na,na,0.5,0.9,na,na,na,0.8,-0.6,na,na,na,-1.3,-1.7,0.2,na,na,na,na,0.7,1,na,na,na,na,na,0.2,na,na,5.7,1.1,na,na,9.7,na,na,na,na,na,1.4,na,1.4,2.3,na,na,na,na,-0.1,na,na,na,-1.1,na,na,-0.1,0.6,-4.9,0.1,0.9,-0.7,na,na,na,na,na,0.4,na,na,na,na,9.9,na,na,-0.7,na,na,4.9,5,na,na,na,na,2.1,8.2,0.3,na,na,na,21.6,na,na,na,2.3,na,na,na,na,na,2.1
2004 H2,1.8,2.4,4,2.7,na,na,na,na,na,na,na,8.8,na,na,na,na,na,na,2.3,na,na,na,na,11.4,na,na,na,3.7,na,na,0.7,na,na,na,1.7,na,na,na,na,1.4,na,na,na,2.2,na,na,na,1.1,1.2,2.5,1.5,0.8,na,na,na,-0.2,-0.1,na,na,na,2.2,-0.7,na,na,na,1.1,0.7,2.4,na,na,na,na,-2.2,1,na,na,na,na,na,-4.7,na,na,5.4,1.6,na,na,9.3,na,na,na,na,na,0.5,na,1.6,2.6,na,na,na,na,0,na,na,na,-1.1,na,na,0.1,0.8,-5.5,0.4,2,-2.6,na,na,na,na,na,1.7,na,na,na,na,9.7,na,na,2.4,na,na,2.5,2.5,na,na,na,na,1.9,4.8,0.9,na,na,na,12.3,na,na,na,-1.7,na,na,na,na,na,2
2005 H1,0.2,1.6,2.7,1.5,na,na,na,na,na,na,na,7.4,na,na,na,na,na,na,2.5,na,na,na,na,3.7,na,na,na,1.3,na,na,-0.6,na,na,na,2.4,na,na,na,na,1.3,na,na,na,1.5,na,na,na,2.1,0.8,1.6,0.4,0.7,na,na,0.2,0.3,0.5,na,na,na,1.3,-0.4,na,na,na,0.4,-0.3,2.7,na,na,na,na,-4,-0.5,na,na,na,na,na,-6.3,na,na,0.4,0.4,na,na,0.6,na,na,na,na,na,0.5,0,-2.9,-4.2,na,na,na,na,0.2,na,na,na,-2,na,na,-0.9,0.2,-7.9,-0.5,0.4,-4.6,na,na,na,na,na,3.8,na,na,na,na,0.2,na,na,1.8,na,na,2.8,2.8,na,na,na,na,2.2,4,0.8,na,na,na,12.3,na,na,na,-4.8,na,na,na,na,na,0.2
2005 H2,0.8,1,1.4,1.2,na,na,na,na,na,na,na,2.8,na,na,na,na,na,na,2.4,na,na,na,na,-3.2,na,na,na,0.4,na,na,-0.2,na,na,na,3,na,na,na,na,2.3,na,na,na,1.3,na,na,na,2.1,0.6,1.8,0.5,0.4,na,na,0.5,0,0.3,na,na,na,-0.8,-1,na,na,na,2.1,0.1,8,na,na,na,na,-2.1,-0.6,na,na,na,na,na,-3.2,na,na,0.6,-0.3,na,na,0.7,na,na,na,na,na,1.2,0,-2,-3.4,na,na,na,na,1.6,na,na,na,-2.4,na,na,-1.4,0,-16.5,-0.5,1.9,-2.8,na,na,na,na,na,4.1,na,na,na,na,0.3,na,na,4,na,na,3.6,3.6,na,na,na,na,2.5,4.8,0,na,na,na,13.6,na,na,na,0.3,na,na,na,na,na,0.9
2006 H1,1.3,1.4,1.8,1.4,na,na,na,na,na,na,na,1.6,na,na,na,na,na,na,2.9,na,na,na,na,1.8,na,na,na,1.4,na,na,0.2,na,na,na,1.5,na,na,na,na,7.2,na,na,na,1,na,na,na,2.6,1.1,1.1,1.4,1,na,na,0.2,0.4,1.2,na,na,na,-0.9,-2.1,na,na,na,4.4,1.1,14.4,na,na,na,na,-1.2,-0.2,na,na,na,na,na,-1.8,na,na,0.9,1.7,na,na,0.6,na,na,na,na,na,0.9,0,-1.4,-2.6,na,na,na,na,1.7,na,na,na,-1.8,na,na,-0.9,0,-12.6,-0.3,0.4,-2.3,na,na,na,na,na,1.9,na,na,na,na,0.8,na,na,1,na,na,3.4,3.4,na,na,na,na,3.2,2.8,0.4,na,na,na,4.5,na,na,na,3.4,na,na,na,na,na,1.3
2006 H2,0.7,1.7,2.1,1,na,na,na,na,na,na,na,0.8,na,na,na,na,na,na,3.4,na,na,na,na,1.6,na,na,na,1.6,na,na,2.5,na,na,na,1.1,na,na,na,na,10.1,na,na,na,3,na,na,na,1.7,1.4,1.9,1.6,1.3,na,na,0,1.1,1.4,na,na,na,0.8,0,na,na,na,2.2,0.4,7.2,na,na,na,na,-0.1,-0.4,na,na,na,na,na,0.1,na,na,0.9,2,na,na,0.8,na,na,na,na,na,0.6,0,-1.9,-4.7,na,na,na,na,4.9,na,na,na,0.3,na,na,-1,1.2,-19.3,-0.1,-1.6,-4,na,na,na,na,na,0.4,na,na,na,na,0.9,na,na,-2.1,na,na,2.9,2.9,na,na,na,na,3.7,2.1,0.6,na,na,na,1.4,na,na,na,2.6,na,na,na,na,na,0.7
2007 H1,0.5,1.7,2.6,1.5,na,na,na,na,na,na,na,0.2,na,na,na,na,na,na,2.4,na,na,na,na,2.7,na,na,na,3.2,na,na,2.8,na,na,na,5.7,na,na,na,na,6,na,na,na,4.2,na,na,na,1.8,1,2.6,1.4,0.6,na,na,0.9,0.3,-0.1,na,na,na,0.7,1.5,na,na,na,-0.8,-0.9,-4.5,na,na,na,na,0.3,-0.9,na,na,na,na,na,1.2,na,na,2.2,1.8,na,na,2.2,na,na,na,na,na,3.3,-0.5,0,-2.4,na,na,na,na,5.6,na,na,na,0.8,na,na,-0.3,15.2,-11.6,0.3,1.5,-3.6,na,na,na,na,na,-0.3,na,na,na,na,0.4,na,na,5.6,na,na,2,1.9,na,na,na,na,3.7,1.5,0.8,na,na,na,1.3,na,na,na,2.2,na,na,na,na,na,0.8
2007 H2,3.7,4.2,5.5,5.3,na,na,na,na,na,na,na,4.7,na,na,na,na,na,na,1.9,na,na,na,na,9.6,na,na,na,12.5,na,na,6.5,na,na,na,7.1,na,na,na,na,3.2,na,na,na,7.2,na,na,na,3.4,3.2,4.4,2.8,2.9,na,na,3.5,1.1,0.6,na,na,na,0.9,2.7,na,na,na,1.2,4,0.9,na,na,na,na,0.4,-0.2,na,na,na,na,na,0.9,na,na,5.9,6.9,na,na,5.4,na,na,na,na,na,7.7,-0.2,5.2,6.5,na,na,na,na,2.1,na,na,na,4.5,na,na,1.9,15,3.6,1.5,4.7,-2.7,na,na,na,na,na,3.9,na,na,na,na,1.3,na,na,10,na,na,3.5,3.4,na,na,na,na,4.7,2.9,2.5,na,na,na,3.4,na,na,na,2.1,na,na,na,na,na,3.7
2008 H1,7.1,8,9.8,13.5,na,na,na,na,na,na,na,11.5,na,na,na,na,na,na,4.1,na,na,na,na,14,na,na,na,33.2,na,na,8.7,na,na,na,5.1,na,na,na,na,5.9,na,na,na,9.8,na,na,na,6.4,6.6,7.1,3.7,6.6,na,na,5.4,1.6,1.4,na,na,na,-0.1,2.5,na,na,na,10.8,11.8,14.9,na,na,na,na,1.7,1.8,na,na,na,na,na,1.7,na,na,6.9,8.3,na,na,6.6,na,na,na,na,na,8.1,0.4,8.6,9.4,na,na,na,na,6.1,na,na,na,10,na,na,1.1,0.9,-3.8,1.1,4.4,-2.2,na,na,na,na,na,6,na,na,na,na,2.1,na,na,7.5,na,na,6.5,6.6,na,na,na,na,4.4,3,2.6,na,na,na,3.6,na,na,na,2.1,na,na,na,na,6.6,6.6
2008 H2,6.2,7.5,9.7,18.1,na,na,na,na,na,na,na,10.4,na,na,na,na,na,na,5.2,na,na,na,na,9.7,na,na,na,33.9,na,na,4,na,na,na,7,na,na,na,na,4.5,na,na,na,4.2,na,na,na,9.2,5.9,4.3,2.4,6.8,na,na,5.2,1.4,1.8,na,na,na,0.1,0.2,na,na,na,19.1,16.4,20.6,na,na,na,na,2.9,3.2,na,na,na,na,na,2.8,na,na,4.1,3.1,na,na,4.3,na,na,na,na,na,5.7,0.2,-0.1,-2.3,na,na,na,na,5.2,na,na,na,12.7,na,na,-0.8,0,-1.6,-0.7,3.2,-3.2,na,na,na,na,na,2.5,na,na,na,na,3.4,na,na,6.3,na,na,2.9,2.9,na,na,na,na,3.1,0.9,1.6,na,na,na,0.6,na,na,na,0,na,na,na,na,4.4,4.2
2009 H1,1.8,3.6,4.5,7.9,na,na,na,na,na,na,na,6.5,na,na,na,na,na,na,2.6,na,na,na,na,3.7,na,na,na,5.9,na,na,3.4,na,na,na,2.7,na,na,na,na,-0.5,na,na,na,1,na,na,na,7.2,3.1,1.4,2.6,3.8,na,na,2.5,0.7,1.6,na,na,na,1,-2.4,na,na,na,8.3,11.9,-8.5,na,na,na,na,1.4,0.8,na,na,na,na,na,1.7,na,na,2.3,0,na,na,3.4,na,na,na,na,na,3.1,1.5,-7.1,-9.1,na,na,na,na,-0.5,na,na,na,-5.2,na,na,0.7,0,3,0.6,0.1,-4.4,na,na,na,na,na,1,na,na,na,na,4.9,na,na,0.4,na,na,0.2,0.1,na,na,na,na,3,0.4,0.9,na,na,na,0.7,na,na,na,-1.4,na,na,na,na,-0.3,-0.5
2009 H2,-0.5,1,0.7,-0.5,na,na,na,na,na,na,na,3.7,na,na,na,na,na,na,0.6,na,na,na,na,0.3,na,na,na,-6.4,na,na,1.9,na,na,na,-0.6,na,na,na,na,1,na,na,na,0,na,na,na,1.9,1.2,0.8,2.2,1.3,na,na,0.4,1.2,2.2,na,na,na,1,-2.2,na,na,na,-3.7,-0.5,-18.2,na,na,na,na,0.8,-1.1,na,na,na,na,na,1.6,na,na,1.3,0.4,na,na,2.1,na,na,na,na,na,0.9,1.4,1.1,2.4,na,na,na,na,-2.1,na,na,na,-15.5,na,na,-0.2,0,-4.6,0,-2.6,-2.4,na,na,na,na,na,0.3,na,na,na,na,2.7,na,na,-5.8,na,na,1.3,1.3,na,na,na,na,1.1,0.1,-0.1,na,na,na,0.4,na,na,na,0.2,na,na,na,na,-0.5,-0.5
2010 H1,2,1,1.5,1.4,na,na,na,na,na,na,na,1.3,na,na,na,na,na,na,1.4,na,na,na,na,1.2,na,na,na,-3.2,na,na,1.4,na,na,na,3.8,na,na,na,na,3.9,na,na,na,-0.4,na,na,na,0.9,0.6,0.6,0.5,0.7,na,na,0.1,0.4,0.6,na,na,na,0.6,-0.5,na,na,na,0.3,-1.3,9.1,na,na,na,na,1,0.1,na,na,na,na,na,1.4,na,na,1.2,1,na,na,1.8,na,na,na,na,na,1.2,-0.1,10.6,14.5,na,na,na,na,-1.1,na,na,na,-1,na,na,-3.3,0,-11.9,-2.7,-0.5,-1.8,na,na,na,na,na,0.1,na,na,na,na,0.6,na,na,-0.6,na,na,2.5,2.5,na,na,na,na,1.1,0.4,0.3,na,na,na,0.2,na,na,na,0.9,na,na,na,na,2.8,2.8
2010 H2,3.7,1.7,3.2,2.5,na,na,na,na,na,na,na,2.2,na,na,na,na,na,na,3.6,na,na,na,na,3.8,na,na,na,-0.8,na,na,2.4,na,na,na,7.3,na,na,na,na,2.6,na,na,na,1.1,na,na,na,2.1,0.9,1.7,0.6,0.6,na,na,0,0.7,0.7,na,na,na,0.1,0.8,na,na,na,4.2,3.1,10.3,na,na,na,na,1,-0.2,na,na,na,na,na,1.6,na,na,2.4,1.6,na,na,3.2,na,na,na,na,na,2.7,0.8,10.1,12.9,na,na,na,na,0.5,na,na,na,7.7,na,na,-1.2,0,-9.2,-0.7,2.4,-2,na,na,na,na,na,-1.9,na,na,na,na,0.5,na,na,7.8,na,na,4.3,4.4,na,na,na,na,3.2,0.9,0.9,na,na,na,0.8,na,na,na,1.4,na,na,na,na,3.7,3.8
2011 H1,5,2.8,3.7,1.7,na,na,na,na,na,na,na,3.2,na,na,na,na,na,na,5.8,na,na,na,na,4.7,na,na,na,2.8,na,na,3.7,na,na,na,5.7,na,na,na,na,2.2,na,na,na,2.1,na,na,na,2.6,2.2,2.4,1.4,2.2,na,na,1,0.7,0.7,na,na,na,0,1,na,na,na,7.3,7.9,4.5,na,na,na,na,5.4,-0.3,na,na,na,na,na,7.9,na,na,2.7,2.7,na,na,3,na,na,na,na,na,3.1,1,12.6,16,na,na,na,na,0.8,na,na,na,6,na,na,-1,0,-6.1,-0.7,-1.3,-1.6,na,na,na,na,na,-11.9,na,na,na,na,0.2,na,na,6,na,na,4.1,4.1,na,na,na,na,5.8,1,1,na,na,na,1.1,na,na,na,0.5,na,na,na,na,4.2,4.2
2011 H2,5.5,3.3,3.4,2.1,na,na,na,na,na,na,na,2.6,na,na,na,na,na,na,6.2,na,na,na,na,4.7,na,na,na,5.9,na,na,3.6,na,na,na,1.9,na,na,na,na,2.1,na,na,na,3.2,na,na,na,2.9,3.2,3.2,2.4,3.3,na,na,1.6,-0.4,0,na,na,na,-1,-1.8,na,na,na,10.6,10.9,9.5,na,na,na,na,7.4,0.6,na,na,na,na,na,10.4,na,na,2.1,2.5,na,na,1.9,na,na,na,na,na,2.9,0.2,11.2,14,na,na,na,na,1.1,na,na,na,3.6,na,na,-2,0,-7.6,-1.7,-1.5,-2.1,na,na,na,na,na,-7.6,na,na,na,na,0.2,na,na,2.4,na,na,3,3,na,na,na,na,4.6,0.8,1.1,na,na,na,0.9,na,na,na,-1,na,na,na,na,4.3,4.2
2012 H1,5.1,2.7,2.7,2.3,na,na,na,na,na,na,na,2.1,na,na,na,na,na,na,5.4,na,na,na,na,4.8,na,na,na,4.9,na,na,2,na,na,na,0.3,na,na,na,na,0.2,na,na,na,2.4,na,na,na,2.5,2.7,3.9,0.6,2.4,na,na,1,1.2,1.4,na,na,na,0,0.8,na,na,na,10.3,10.5,9.7,na,na,na,na,3,0.2,na,na,na,na,na,4.1,na,na,3.8,2.1,na,na,4.6,na,na,na,na,na,6,0,7,7.5,na,na,na,na,5.1,na,na,na,2.9,na,na,-0.1,0,-4.4,0.1,1.3,-2.8,na,na,na,na,na,4.2,na,na,na,na,0.3,na,na,1.4,na,na,4,4.1,na,na,na,na,1.4,0.8,0.4,na,na,na,0.7,na,na,na,-0.3,na,na,na,na,4,3.7
