,All Items,Food,Food Excl Food Serving Services,Bread & Cereals,Rice,Flour,Bread,Noodles & Pasta,Biscuits & Cookies,Cakes & Pastries,Other Cereals,Meat,"Pork, Chilled","Beef, Chilled","Mutton, Chilled","Poultry, Chilled","Meat, Frozen",Meat Preparations,Fish & Seafood,"Fish, Chilled","Fish, Frozen",Other Seafood,Seafood Preparations,"Milk, Cheese & Eggs",Formula Milk Powder,Other Milk & Dairy Products,Eggs,Oils & Fats,Butter & Other Fats,Cooking Oils,Fruits,"Tropical Fruits, Fresh","Citrus, Berries & Other Fruits, Fresh",Preserved Fruits & Nuts,Vegetables,"Leafy Vegetables, Fresh","Fruit Vegetables, Fresh","Root Vegetables, Fresh",Other Vegetables & Preparations,"Sugar, Preserves & Confectionery",Sugar,Confectionery & Ice-cream,Sugar Preserves & Spread,Non-alcoholic Beverages,Coffee & Tea,Soft Drinks,Other Beverages,Other Food,Food Serving Services,Restaurant Food,Fast Food,Hawker Food,Hawker Centres,Food Courts & Coffee Shops,Catered Food,Clothing & Footwear,Clothing,Men's Clothing,Women's Clothing,Children's Clothing,Other Articles & Related Services,Footwear,Men's Footwear,Women's Footwear,Children's Footwear,Housing & Utilities,Accommodation3,Utilities & Other Fuels,Water Supply,Refuse Collection,Electricity,Gas,Household Durables & Services,Household Durables,Furniture,Furnishings,Other Household Textiles,Household Appliances,Utensils & Others,Household Services & Supplies,Non-durable Household Goods,Domestic & Household Services,Health Care,Medicines & Health Products,Medicines & Vitamins,Medical Products,Outpatient Services,Fees At Polyclinics,Fees At General Practitioners (GP) Clinics,Fees At Specialist Outpatient Clinics,Dental Services,Paramedical Services,Hospital Services,Health Insurance,Transport,Private Transport,Cars,Motorcycles,Petrol,Other Private Transport,Public Transport,Bus & Train Fares,Point-to-point Transport Services2,Other Public Transport,Other Transport Services,Air Fares,Other Transport,Communication,Postage & Courier Services,Telecommunication Equipment,Telecommunication Services,Recreation & Culture,Recreational & Cultural Goods,Information Processing Equipment,Audio-visual Equipment & Others,Games & Toys,Pets & Related Products,Other Recreational & Cultural Goods,Recreational & Cultural Services,Sport Services & Other Fees,Cinema Tickets,Charges To Places Of Interest,Other Recreational & Cultural Services,"Newspapers, Books & Stationery",Newspapers & Magazines,Books & Stationery,Holiday Expenses,Package Tours,Hotels & Other Expenses,Education,Tuition & Other Fees,Primary Education,Secondary Education,"Other General, Vocational & Higher Education ",Enrichment & Supplementary Courses ,Textbooks & Study Guides,Miscellaneous Goods & Services,Personal Care,Hairdressing,Personal Grooming Services,Other Personal Care,Alcoholic Drinks & Tobacco,Spirits & Wine,Beer,Cigarettes,Personal Effects,Jewellery & Watches,Other Personal Effects,Social Services,Other Miscellaneous Services,All Items Less Imputed Rentals On Owner-occupied Accommodation3,All Items Less Accommodation3
1981,54.437,54.563,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,84.703,na,na,na,na,na,na,na,na,na,52.79,na,na,na,na,na,na,68.291,na,na,na,na,na,na,na,na,na,33.277,na,na,na,na,na,na,na,na,na,na,na,46.887,na,na,na,na,na,na,na,na,na,na,na,na,139.199,na,na,na,71.243,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,22.489,na,na,na,na,na,na,39.245,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1982,56.57,57.247,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,85.067,na,na,na,na,na,na,na,na,na,54.741,na,na,na,na,na,na,69.64,na,na,na,na,na,na,na,na,na,35.044,na,na,na,na,na,na,na,na,na,na,na,48.178,na,na,na,na,na,na,na,na,na,na,na,na,139.199,na,na,na,72.079,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,22.9,na,na,na,na,na,na,41.335,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1983,57.157,57.352,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,85.02,na,na,na,na,na,na,na,na,na,55.202,na,na,na,na,na,na,70.402,na,na,na,na,na,na,na,na,na,37.824,na,na,na,na,na,na,na,na,na,na,na,48.739,na,na,na,na,na,na,na,na,na,na,na,na,139.199,na,na,na,72.242,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,23.578,na,na,na,na,na,na,43.427,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1984,58.645,58.227,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,84.674,na,na,na,na,na,na,na,na,na,57.137,na,na,na,na,na,na,70.492,na,na,na,na,na,na,na,na,na,42.312,na,na,na,na,na,na,na,na,na,na,na,50.863,na,na,na,na,na,na,na,na,na,na,na,na,139.199,na,na,na,72.938,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,24.83,na,na,na,na,na,na,46.786,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1985,58.933,57.541,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,82.532,na,na,na,na,na,na,na,na,na,59.136,na,na,na,na,na,na,70.68,na,na,na,na,na,na,na,na,na,42.909,na,na,na,na,na,na,na,na,na,na,na,53.6,na,na,na,na,na,na,na,na,na,na,na,na,122.184,na,na,na,72.897,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,25.647,na,na,na,na,na,na,47.563,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1986,58.12,56.684,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,80.644,na,na,na,na,na,na,na,na,na,57.788,na,na,na,na,na,na,70.768,na,na,na,na,na,na,na,na,na,42.755,na,na,na,na,na,na,na,na,na,na,na,51.612,na,na,na,na,na,na,na,na,na,na,na,na,116.512,na,na,na,73.6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,27.459,na,na,na,na,na,na,47.754,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1987,58.401,56.595,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,80.951,na,na,na,na,na,na,na,na,na,56.905,na,na,na,na,na,na,71.2,na,na,na,na,na,na,na,na,na,43.247,na,na,na,na,na,na,na,na,na,na,na,52.2,na,na,na,na,na,na,na,na,na,na,na,na,116.846,na,na,na,74.461,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,28.268,na,na,na,na,na,na,50.329,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1988,59.29,57.382,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,83.712,na,na,na,na,na,na,na,na,na,56.9,na,na,na,na,na,na,72.102,na,na,na,na,na,na,na,na,na,44.16,na,na,na,na,na,na,na,na,na,na,na,52.737,na,na,na,na,na,na,na,na,na,na,na,na,116.846,na,na,na,76.565,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,30.216,na,na,na,na,na,na,51.188,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1989,60.65,58.039,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,85.249,na,na,na,na,na,na,na,na,na,57.913,na,na,na,na,na,na,73.265,na,na,na,na,na,na,na,na,na,45.163,na,na,na,na,na,na,na,na,na,na,na,55.494,na,na,na,na,na,na,na,na,na,na,na,na,122.449,na,na,na,78.596,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,31.843,na,na,na,na,na,na,52.867,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1990,62.743,58.489,58.259,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,58.218,na,na,na,na,na,na,85.986,na,na,na,na,na,na,na,na,na,62.102,na,na,na,na,na,na,75.765,na,na,na,na,na,na,na,na,na,47.407,na,na,na,na,na,na,na,na,na,na,na,60.144,na,na,na,na,na,na,na,na,na,na,na,na,125.254,na,na,na,80.047,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,34.469,na,na,na,na,na,na,54.662,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1991,64.901,59.412,58.934,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,59.385,na,na,na,na,na,na,87.501,na,na,na,na,na,na,na,na,na,63.528,na,na,na,na,na,na,76.266,na,na,na,na,na,na,na,na,na,51.246,na,na,na,na,na,na,na,na,na,na,na,64.685,na,na,na,na,na,na,na,na,na,na,na,na,126.205,na,na,na,83.199,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,38.204,na,na,na,na,na,na,58.074,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1992,66.357,60.127,59.549,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.195,na,na,na,na,na,na,89.624,na,na,na,na,na,na,na,na,na,65.162,na,na,na,na,na,na,78.07,na,na,na,na,na,na,na,na,na,52.517,na,na,na,na,na,na,na,na,na,na,na,66.741,na,na,na,na,na,na,na,na,na,na,na,na,126.205,na,na,na,85.163,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,40.691,na,na,na,na,na,na,60.027,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1993,67.878,60.707,59.548,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,61.353,na,na,na,na,na,na,90.824,na,na,na,na,na,na,na,na,na,67.547,na,na,na,na,na,na,79.315,na,na,na,na,na,na,na,na,na,54.229,na,na,na,na,na,na,na,na,na,na,na,68.75,na,na,na,na,na,na,na,na,na,na,na,na,125.22,na,na,na,86.696,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,42.421,na,na,na,na,na,na,64.044,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1994,69.978,62.855,61.41,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,63.761,na,na,na,na,na,na,92.928,na,na,na,na,na,na,na,na,na,68.477,na,na,na,na,na,na,80.056,na,na,na,na,na,na,na,na,na,55.748,na,na,na,na,na,na,na,na,na,na,na,73.989,na,na,na,na,na,na,na,na,na,na,na,na,125.369,na,na,na,87.776,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,43.789,na,na,na,na,na,na,65.856,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1995,71.185,64.301,62.335,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,65.696,na,na,na,na,na,na,94.326,na,na,na,na,na,na,na,na,na,69.148,na,na,na,na,na,na,83.769,na,na,na,na,na,na,na,na,na,56.566,na,na,na,na,na,na,na,na,na,na,na,74.727,na,na,na,na,na,na,na,na,na,na,na,na,122.336,na,na,na,88.65,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.561,na,na,na,na,na,na,66.743,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1996,72.167,65.659,63.369,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,67.355,na,na,na,na,na,na,94.868,na,na,na,na,na,na,na,na,na,69.791,na,na,na,na,na,na,84.266,na,na,na,na,na,na,na,na,na,57.666,na,na,na,na,na,na,na,na,na,na,na,75.093,na,na,na,na,na,na,na,na,na,na,na,na,121.615,na,na,na,89.727,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,47.624,na,na,na,na,na,na,67.647,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1997,73.627,66.993,64.89,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,68.5,na,na,na,na,na,na,95.675,na,na,na,na,na,na,na,na,na,71.833,na,na,na,na,na,na,84.138,na,na,na,na,na,na,na,na,na,59.531,na,na,na,na,na,na,na,na,na,na,na,78.553,na,na,na,na,na,na,na,na,na,na,na,na,118.842,na,na,na,88.87,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,48.951,na,na,na,na,na,na,68.544,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1998,73.428,67.156,64.213,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,69.453,na,na,na,na,na,na,94.36,na,na,na,na,na,na,na,na,na,73.68,na,na,na,na,na,na,84.445,na,na,na,na,na,na,na,na,na,61.722,na,na,na,na,na,na,na,na,na,na,na,74.551,na,na,na,na,na,na,na,na,na,na,na,na,114.494,na,na,na,85.576,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,51.396,na,na,na,na,na,na,69.713,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
1999,73.445,67.74,65.002,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,69.864,na,na,na,na,na,na,92.519,na,na,na,na,na,na,na,na,na,72.747,na,na,na,na,na,na,84.393,na,na,na,na,na,na,na,na,na,61.883,na,na,na,na,na,na,na,na,na,na,na,74.301,na,na,na,na,na,na,na,na,na,na,na,na,112.965,na,na,na,84.835,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,53.581,na,na,na,na,na,na,70.752,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2000,74.435,68.101,65.329,67.273,na,na,na,na,na,na,na,62.255,na,na,na,na,na,na,65.831,na,na,na,na,57.698,na,na,na,65.457,na,na,62.921,na,na,na,68.053,na,na,na,na,72.625,na,na,na,73.351,na,na,na,70.199,70.252,65.175,74.718,71.464,na,na,na,91.668,90.805,na,na,na,92.981,94.588,na,na,na,74.792,76.084,72.283,na,na,na,na,83.93,101.761,na,na,na,na,na,77.373,na,na,62.534,76.701,na,na,58.831,na,na,na,na,na,57.63,na,76.945,79.162,na,na,na,na,77.148,na,na,na,93.03,na,na,109.492,78.449,297.187,104.027,85.603,145.037,na,na,na,na,na,81.762,na,na,na,na,73.279,na,na,70.433,na,na,54.993,54.803,na,na,na,na,65.847,72.023,90.882,na,na,na,47.376,na,na,na,94.324,na,na,na,na,na,73.741
2001,75.19,68.44,65.056,66.684,na,na,na,na,na,na,na,61.981,na,na,na,na,na,na,66.146,na,na,na,na,57.637,na,na,na,62.218,na,na,62.888,na,na,na,66.707,na,na,na,na,72.487,na,na,na,74.883,na,na,na,69.91,71.105,66.533,76.53,72.097,na,na,na,92.006,91.136,na,na,na,93.702,94.909,na,na,na,76.234,76.602,76.703,na,na,na,na,83.56,100.661,na,na,na,na,na,77.463,na,na,64.34,77.575,na,na,61.37,na,na,na,na,na,58.784,na,76.104,76.804,na,na,na,na,79.013,na,na,na,92.695,na,na,106.95,80.374,231.84,103.091,87.791,139.379,na,na,na,na,na,84.165,na,na,na,na,74.122,na,na,75.173,na,na,57.141,56.971,na,na,na,na,67.709,74.459,92.906,na,na,na,51.732,na,na,na,94.031,na,na,na,na,na,74.531
2002,74.896,68.459,64.338,64.235,na,na,na,na,na,na,na,62.44,na,na,na,na,na,na,64.838,na,na,na,na,57.363,na,na,na,60.372,na,na,62.2,na,na,na,67.453,na,na,na,na,71.928,na,na,na,74.137,na,na,na,69.765,71.746,66.993,77.635,72.746,na,na,na,92.424,91.483,na,na,na,92.004,95.873,na,na,na,74.558,75.995,71.58,na,na,na,na,82.9,98.99,na,na,na,na,na,77.427,na,na,66.245,78.76,na,na,64.242,na,na,na,na,na,59.02,na,75.24,74.752,na,na,na,na,80.315,na,na,na,90.611,na,na,106.71,78.423,230.97,102.895,87.881,135.576,na,na,na,na,na,85.303,na,na,na,na,75.102,na,na,75.763,na,na,58.464,58.244,na,na,na,na,70.487,74.193,92.419,na,na,na,52.28,na,na,na,93.613,na,na,na,na,na,74.29
2003,75.261,68.867,64.738,65.521,na,na,na,na,na,na,na,64.62,na,na,na,na,na,na,63.676,na,na,na,na,57.777,na,na,na,61.561,na,na,62.971,na,na,na,66.083,na,na,na,na,72.909,na,na,na,74.841,na,na,na,69.642,72.16,68.266,78.486,72.892,na,na,na,92.935,92.356,na,na,na,91.894,95.213,na,na,na,74.307,75.139,73.251,na,na,na,na,82.506,97.982,na,na,na,na,na,77.413,na,na,67.499,79.935,na,na,65.686,na,na,na,na,na,59.926,na,75.096,74.077,na,na,na,na,81.138,na,na,na,90.358,na,na,108.136,78.423,223.819,104.555,86.388,132.932,na,na,na,na,na,86.139,na,na,na,na,76.446,na,na,72.958,na,na,60.425,60.141,na,na,na,na,74.34,77.989,92.637,na,na,na,60.246,na,na,na,94.779,na,na,na,na,na,74.854
2004,76.518,70.255,66.829,67.851,na,na,na,na,na,na,na,69.565,na,na,na,na,na,na,64.443,na,na,na,na,62.204,na,na,na,63.494,na,na,64.065,na,na,na,65.953,na,na,na,na,73.989,na,na,na,76.463,na,na,na,69.63,72.952,70.219,79.476,73.358,na,na,80.201,93.098,92.708,na,na,na,93.254,94.58,na,na,na,74.232,74.741,74.208,na,na,na,na,81.859,98.923,na,na,na,na,na,75.682,na,na,71.255,81.009,na,na,71.943,na,na,na,na,na,60.498,86.939,76.202,75.89,na,na,na,na,81.102,na,na,na,89.349,na,na,108.12,78.976,212.15,104.835,87.616,130.771,na,na,na,na,na,87.055,na,na,na,na,83.934,na,na,73.574,na,na,62.626,62.378,na,na,na,na,75.827,83.053,93.205,na,na,na,70.326,na,na,na,95.043,na,na,na,na,na,76.378
2005,76.877,71.159,68.193,68.749,na,na,na,na,na,na,na,73.083,na,na,na,na,na,na,66.02,na,na,na,na,62.257,na,na,na,64.046,na,na,63.805,na,na,na,67.74,na,na,na,na,75.333,na,na,na,77.552,na,na,na,71.061,73.484,71.421,79.819,73.749,na,na,80.473,93.224,93.046,na,na,na,93.515,93.921,na,na,na,75.17,74.675,78.192,na,na,na,na,79.355,98.394,na,na,na,na,na,72.048,na,na,71.616,81.036,na,na,72.418,na,na,na,na,na,60.996,86.936,74.312,73.005,na,na,na,na,81.861,na,na,na,87.385,na,na,106.886,79.047,186.221,104.286,88.643,125.913,na,na,na,na,na,90.514,na,na,na,na,84.145,na,na,75.713,na,na,64.622,64.392,na,na,na,na,77.588,86.721,93.555,na,na,na,79.441,na,na,na,92.845,na,na,na,na,na,76.803
2006,77.617,72.261,69.529,69.574,na,na,na,na,na,na,na,73.97,na,na,na,na,na,na,68.107,na,na,na,na,63.319,na,na,na,64.986,na,na,64.65,na,na,na,68.617,na,na,na,na,81.886,na,na,na,79.11,na,na,na,72.587,74.396,72.48,81.004,74.614,na,na,80.564,93.919,94.232,na,na,na,93.476,92.97,na,na,na,77.639,75.214,86.53,na,na,na,na,78.856,98.085,na,na,na,na,na,71.432,na,na,72.256,82.549,na,na,72.933,na,na,na,na,na,61.436,86.936,73.105,70.347,na,na,na,na,84.579,na,na,na,86.718,na,na,105.858,79.503,156.855,104.041,88.076,121.963,na,na,na,na,na,91.549,na,na,na,na,84.881,na,na,75.276,na,na,66.652,66.406,na,na,na,na,80.258,88.857,94.039,na,na,na,81.763,na,na,na,95.631,na,na,na,na,na,77.572
2007,79.251,74.401,72.336,71.937,na,na,na,na,na,na,na,75.76,na,na,na,na,na,na,69.559,na,na,na,na,67.231,na,na,na,70.117,na,na,67.665,na,na,na,72.998,na,na,na,na,85.617,na,na,na,83.623,na,na,na,74.484,75.985,75.044,82.73,75.94,na,na,82.371,94.547,94.486,na,na,na,94.248,94.94,na,na,na,77.819,76.421,84.998,na,na,na,na,79.154,97.506,na,na,na,na,na,72.195,na,na,75.18,86.123,na,na,75.735,na,na,na,na,na,64.838,86.627,74.974,71.746,na,na,na,na,87.774,na,na,na,89.011,na,na,106.682,91.513,149.552,105.014,90.804,118.122,na,na,na,na,na,93.222,na,na,na,na,85.575,na,na,81.172,na,na,68.469,68.168,na,na,na,na,83.623,90.848,95.585,na,na,na,83.673,na,na,na,97.678,na,na,na,na,na,79.332
2008,84.504,80.154,79.365,83.338,na,na,na,na,na,na,na,84.038,na,na,na,na,na,na,72.774,na,na,na,na,75.116,na,na,na,93.657,na,na,71.894,na,na,na,77.419,na,na,na,na,90.044,na,na,na,89.4,na,na,na,80.311,80.713,79.3,85.242,81.015,na,na,86.718,95.943,95.987,na,na,na,94.262,96.224,na,na,na,89.48,87.254,100.162,na,na,na,na,81,99.96,na,na,na,na,na,73.792,na,na,79.275,90.971,na,na,79.868,na,na,na,na,na,69.303,86.884,78.081,74.148,na,na,na,na,92.708,na,na,na,99.11,na,na,106.864,91.942,145.485,105.243,94.215,114.96,na,na,na,na,na,97.165,na,na,na,na,87.913,na,na,86.776,na,na,71.667,71.383,na,na,na,na,86.765,92.64,97.622,na,na,na,85.422,na,na,na,98.702,na,na,na,na,83.746,83.623
2009,85.008,81.972,81.368,86.271,na,na,na,na,na,na,na,88.314,na,na,na,na,na,na,73.915,na,na,na,na,76.586,na,na,na,93.156,na,na,73.824,na,na,na,78.21,na,na,na,na,90.256,na,na,na,89.826,na,na,na,83.94,82.417,80.156,87.321,83.052,na,na,87.997,96.839,97.787,na,na,na,95.202,94.004,na,na,na,91.254,91.95,86.499,na,na,na,na,81.896,99.803,na,na,na,na,na,75.028,na,na,80.712,91.145,na,na,82.066,na,na,na,na,na,70.7,88.155,75.663,71.572,na,na,na,na,91.517,na,na,na,88.678,na,na,107.123,91.942,144.255,105.569,93.026,111.031,na,na,na,na,na,97.82,na,na,na,na,91.232,na,na,84.367,na,na,72.206,71.886,na,na,na,na,88.533,92.913,98.005,na,na,na,85.911,na,na,na,98.133,na,na,na,na,83.387,83.176
2010,87.408,83.085,83.269,87.965,na,na,na,na,na,na,na,89.86,na,na,na,na,na,na,75.742,na,na,na,na,78.516,na,na,na,91.279,na,na,75.21,na,na,na,82.54,na,na,na,na,93.187,na,na,na,90.134,na,na,na,85.185,83.04,81.058,87.773,83.579,na,na,88.016,97.37,98.448,na,na,na,95.572,94.139,na,na,na,93.299,92.789,94.88,na,na,na,na,82.745,99.801,na,na,na,na,na,76.149,na,na,82.17,92.32,na,na,84.086,na,na,na,na,na,72.1,88.491,83.459,81.365,na,na,na,na,91.237,na,na,na,91.567,na,na,104.736,91.942,129.032,103.731,93.926,108.953,na,na,na,na,na,96.951,na,na,na,na,91.727,na,na,87.352,na,na,74.663,74.366,na,na,na,na,90.43,93.523,98.598,na,na,na,86.306,na,na,na,99.248,na,na,na,na,86.101,85.923
2011,91.995,85.618,86.233,89.618,na,na,na,na,na,na,na,92.425,na,na,na,na,na,na,80.286,na,na,na,na,82.201,na,na,na,95.255,na,na,77.984,na,na,na,85.658,na,na,na,na,95.181,na,na,na,92.502,na,na,na,87.533,85.306,83.353,89.438,85.896,na,na,89.173,97.502,98.763,na,na,na,95.115,93.728,na,na,na,101.694,101.499,101.515,na,na,na,na,88.076,99.945,na,na,na,na,na,83.141,na,na,84.119,94.729,na,na,86.122,na,na,na,na,na,74.253,88.987,93.402,93.548,na,na,na,na,92.123,na,na,na,95.916,na,na,103.159,91.942,120.222,102.463,92.588,106.923,na,na,na,na,na,87.474,na,na,na,na,91.952,na,na,91.026,na,na,77.339,76.988,na,na,na,na,95.128,94.393,99.63,na,na,na,87.163,na,na,na,98.98,na,na,na,na,89.73,89.561
2012,96.205,87.608,88.343,91.293,na,na,na,na,na,na,na,94.161,na,na,na,na,na,na,83.499,na,na,na,na,85.76,na,na,na,98.113,na,na,79.893,na,na,na,86.714,na,na,na,na,95.172,na,na,na,94.354,na,na,na,89.728,87.223,86.271,89.401,87.566,na,na,89.903,98.948,100.298,na,na,na,96.078,95.022,na,na,na,110.25,110.549,107.367,na,na,na,na,90.192,100.005,na,na,na,na,na,85.915,na,na,87.786,97.139,na,na,90.557,na,na,na,na,na,79.305,89.021,100.017,100.734,na,na,na,na,96.549,na,na,na,98.958,na,na,103.061,91.942,117.591,102.476,93.536,104.306,na,na,na,na,na,90.245,na,na,na,na,92.212,na,na,92.039,na,na,80.478,80.195,na,na,na,na,96.243,95.396,99.976,na,na,na,87.733,na,na,na,98.739,na,na,na,na,92.995,92.662
2013,98.474,89.456,90.388,92.669,na,na,na,na,na,na,na,95.087,na,na,na,na,na,na,86.145,na,na,na,na,89.462,na,na,na,97.353,na,na,83.409,na,na,na,89.133,na,na,na,na,94.909,na,na,na,95.432,na,na,na,90.992,88.95,88.372,90.252,89.218,na,na,90.709,99.267,100.662,na,na,na,96.009,95.272,na,na,na,113.388,115.04,103.325,na,na,na,na,94.608,100.347,na,na,na,na,na,91.633,na,na,91.117,99.257,na,na,93.514,na,na,na,na,na,82.901,95.086,102.32,103.486,na,na,na,na,96.902,na,na,na,102.122,na,na,101.619,91.942,116.795,100.998,94.593,103.154,na,na,na,na,na,93.57,na,na,na,na,92.376,na,na,92.511,na,na,83.568,83.371,na,na,na,na,96.769,97.168,101.097,na,na,na,88.162,na,na,na,98.529,na,na,na,na,94.717,94.421
